System imbalance forecast,Input data availability,"Probability in [-400,-200]",Prediction Datetime,"Probability in [400,inf]","Probability in [-inf,-400]","Probability in [-200,0]",Resolution code,Quarter hour,"Probability in [0,200]","Probability in [200,400]"
-42.21388477808917,1.0,0.0010146156582415602,2023-01-27T01:12:07+00:00,6.371047057175094e-12,7.493370862254943e-09,0.9279898904458841,PT1M,2023-01-27T01:00:00+00:00,0.07099302531406064,2.4610820719229575e-06
-62.89603315559046,0.96875,0.0018260750724273954,2023-01-27T01:11:06+00:00,2.6652844862666003e-10,2.3891658028199775e-08,0.8923643536485808,PT1M,2023-01-27T01:00:00+00:00,0.10579196351594383,1.75836048615182e-05
-5.107682146800485,0.96875,0.004176110042344766,2023-01-27T01:10:07+00:00,1.8891976523277422e-09,3.370524039600892e-07,0.7369213200052809,PT1M,2023-01-27T01:00:00+00:00,0.25884208536237274,6.014564840009318e-05
-153.32123557316817,0.96875,0.0146344081615122,2023-01-27T01:09:06+00:00,2.4437308317315434e-09,7.508661925670967e-06,0.5946347780775916,PT1M,2023-01-27T01:00:00+00:00,0.39064518538197646,7.811727326331192e-05
-15.621430807433095,0.9583333333333334,0.06655319499305293,2023-01-27T01:08:07+00:00,9.415982886338021e-09,0.00014629584329574414,0.8857479605002994,PT1M,2023-01-27T01:00:00+00:00,0.047513975226781316,3.8564020587591675e-05
-119.85779086130684,1.0,0.07127660376718141,2023-01-27T01:07:06+00:00,2.0339935216457603e-07,0.000186415058459884,0.8498694177729292,PT1M,2023-01-27T01:00:00+00:00,0.07847576190342856,0.0001915980986487678
-60.78676587650634,1.0,0.029398839213147596,2023-01-27T01:06:06+00:00,9.095767355112947e-06,6.388193564495686e-05,0.7421283379712676,PT1M,2023-01-27T01:00:00+00:00,0.22603389568210572,0.002365949430479017
-0.2487330992605301,1.0,0.009790760577769146,2023-01-27T01:05:06+00:00,0.0003228833935330583,1.7999257255142232e-05,0.4880594139004484,PT1M,2023-01-27T01:00:00+00:00,0.4728462447286204,0.02896269814237394
113.40434299351486,0.9583333333333334,0.001510180250945054,2023-01-27T01:04:06+00:00,0.006748648501544075,4.5850540675946805e-06,0.15056442313234292,PT1M,2023-01-27T01:00:00+00:00,0.6568779918330726,0.18429417122802771
93.61197062122639,1.0,0.00867210732770899,2023-01-27T01:03:06+00:00,0.011000913872911711,0.00019369464101768273,0.24369534848770333,PT1M,2023-01-27T01:00:00+00:00,0.5767540473271229,0.15968388834353542
70.89987042051422,1.0,0.021379486854982577,2023-01-27T01:02:07+00:00,0.0044090216053961516,0.0005036636345277086,0.3268108592836795,PT1M,2023-01-27T01:00:00+00:00,0.5466413296517868,0.10025563896962734
66.0492629127751,1.0,0.039090396308671456,2023-01-27T01:01:06+00:00,0.0031217071623461084,0.0013430142972568901,0.3655933139013657,PT1M,2023-01-27T01:00:00+00:00,0.5136951605070093,0.07715640782335077
40.27556609472979,1.0,0.06637895345651898,2023-01-27T01:00:06+00:00,0.0024250277313472754,0.0027529348657355348,0.4284383063392771,PT1M,2023-01-27T01:00:00+00:00,0.4427709689292017,0.05723380867791949
1.377979521625349,1.0,1.0749363394210392e-06,2023-01-27T00:59:08+00:00,3.8755738889678715e-11,7.313430463325186e-15,0.3496705344296095,PT1M,2023-01-27T00:45:00+00:00,0.6502820709624617,4.631963282625634e-05
11.997071655146033,1.0,4.0853735494656136e-06,2023-01-27T00:58:06+00:00,6.417979206233814e-10,2.968485471957694e-13,0.30414306575567474,PT1M,2023-01-27T00:45:00+00:00,0.6956835018572287,0.00016934637145239978
11.353600720811173,1.0,1.4492948496133785e-05,2023-01-27T00:57:06+00:00,6.597574713008989e-09,7.643520053759124e-12,0.3210779482119259,PT1M,2023-01-27T00:45:00+00:00,0.6784705871120678,0.0004369651222919682
15.771662468626143,1.0,4.0593723987175396e-05,2023-01-27T00:56:06+00:00,5.733306997420229e-08,1.05422455200108e-10,0.3320342419968439,PT1M,2023-01-27T00:45:00+00:00,0.6668749517437855,0.0010501550968910847
17.325075825477626,1.0,0.0001154760327244307,2023-01-27T00:55:07+00:00,3.0589269335610453e-07,1.186851776241554e-09,0.3494222248173636,PT1M,2023-01-27T00:45:00+00:00,0.6483573467889236,0.002104645281443206
26.53154437169222,1.0,0.0003551892767001479,2023-01-27T00:54:06+00:00,7.628290621071921e-07,1.4764059553921495e-08,0.36381634281874264,PT1M,2023-01-27T00:45:00+00:00,0.6326415181292784,0.003186172182157243
15.768683688370366,1.0,0.0018001031191547624,2023-01-27T00:53:06+00:00,5.204827843122867e-06,6.857389881545694e-07,0.3981067663025872,PT1M,2023-01-27T00:45:00+00:00,0.5934061329865765,0.006681107024850328
-7.771323675834871,1.0,0.009452413311431576,2023-01-27T00:52:07+00:00,4.88341744449574e-06,1.1585773090378695e-05,0.6244456256336265,PT1M,2023-01-27T00:45:00+00:00,0.36232559627049976,0.0037598955939073778
-29.842609339356038,1.0,0.0172687841935321,2023-01-27T00:51:06+00:00,1.2221860289938681e-05,4.377074077548923e-05,0.632856214245259,PT1M,2023-01-27T00:45:00+00:00,0.3444234456316886,0.005395563328454941
-26.938041482643044,1.0,0.02570278125030043,2023-01-27T00:50:06+00:00,4.796895043782585e-05,0.00013746780843661776,0.589139630808307,PT1M,2023-01-27T00:45:00+00:00,0.3741366957665413,0.010835455415976929
-24.991906267604655,1.0,0.042843067916340453,2023-01-27T00:49:06+00:00,0.00015142431401389168,0.0007072677482381499,0.5602556352747065,PT1M,2023-01-27T00:45:00+00:00,0.37902604345585056,0.01701656129085049
-30.669875996923558,1.0,0.06423921112997849,2023-01-27T00:48:07+00:00,0.0015299489502124813,0.0031741932567496524,0.5105651536976505,PT1M,2023-01-27T00:45:00+00:00,0.38356044911931664,0.03693104384609225
-20.373895658152318,1.0,0.0489909914335036,2023-01-27T00:47:06+00:00,0.0021782475982265645,0.0018793750652009245,0.4639971610831484,PT1M,2023-01-27T00:45:00+00:00,0.42419029872435854,0.05876392609556196
-5.28548227072034,1.0,0.04925962963011429,2023-01-27T00:46:06+00:00,0.0028248806778585047,0.001979369803962164,0.44979157558458926,PT1M,2023-01-27T00:45:00+00:00,0.42848166599961146,0.06766287830386429
-12.860423299878128,1.0,0.04857006877269231,2023-01-27T00:45:06+00:00,0.0037584584009482612,0.0018559536023659068,0.4455115655367933,PT1M,2023-01-27T00:45:00+00:00,0.42329894399932,0.07700500968788028
-48.12909969545929,1.0,8.714743693709623e-05,2023-01-27T00:44:07+00:00,9.316820136683411e-15,1.9789984412013468e-11,0.9502516202923789,PT1M,2023-01-27T00:30:00+00:00,0.049661125582390594,1.0666849418938572e-07
-34.30052933268793,1.0,0.00026786545967019963,2023-01-27T00:43:06+00:00,3.9500143553153825e-13,5.394368037618344e-10,0.892463950683679,PT1M,2023-01-27T00:30:00+00:00,0.10726725462571952,9.286910994957584e-07
-26.2368300321112,1.0,0.0012087894981666265,2023-01-27T00:42:06+00:00,3.665264664950262e-12,1.6239510970141054e-08,0.8811606086072222,PT1M,2023-01-27T00:30:00+00:00,0.1176286119128172,1.9737386177400388e-06
-35.03153648776757,1.0,0.00553412645519796,2023-01-27T00:41:06+00:00,1.7653050505586754e-11,3.375901904594192e-07,0.9165572391863895,PT1M,2023-01-27T00:30:00+00:00,0.07790594603230165,2.350718267342214e-06
-85.22916919015341,1.0,0.01984419900509957,2023-01-27T00:40:07+00:00,5.0222396518632294e-11,4.773173687712587e-06,0.9371624222568504,PT1M,2023-01-27T00:30:00+00:00,0.042986432893724495,2.172620415264985e-06
-81.91346932389546,1.0,0.039312782361449555,2023-01-27T00:39:06+00:00,2.7717364269687724e-10,2.6879405250144675e-05,0.907838466373298,PT1M,2023-01-27T00:30:00+00:00,0.05281633385845329,5.5377243753780574e-06
-125.56340228254172,1.0,0.10275212589244366,2023-01-27T00:38:07+00:00,3.906324634887259e-09,0.00036513974323238157,0.8541779731245147,PT1M,2023-01-27T00:30:00+00:00,0.04268166180392514,2.309552955953615e-05
-103.3836432148953,1.0,0.07681932831018608,2023-01-27T00:37:07+00:00,1.1704720011904438e-07,0.0003305262476199892,0.824951445452937,PT1M,2023-01-27T00:30:00+00:00,0.09770061174847278,0.00019797119358397645
-73.8468984235234,1.0,0.05693003876628297,2023-01-27T00:36:06+00:00,1.274040914852985e-06,0.0003415423629383091,0.76563887411002,PT1M,2023-01-27T00:30:00+00:00,0.1761139063779919,0.000974364341851963
-51.5693907421296,1.0,0.05621298016106147,2023-01-27T00:35:06+00:00,1.0386741098806697e-05,0.0005798787505242798,0.6739206041665534,PT1M,2023-01-27T00:30:00+00:00,0.2652617300450258,0.004014420135736432
-44.82140208450172,1.0,0.05497379296803381,2023-01-27T00:34:07+00:00,0.00010196420246476315,0.001108691052980861,0.5934894707179819,PT1M,2023-01-27T00:30:00+00:00,0.33716108597783573,0.013164995080703125
-50.75025520676141,1.0,0.05421866265553072,2023-01-27T00:33:06+00:00,0.001953608553613543,0.0028693399771228065,0.48152977904745153,PT1M,2023-01-27T00:30:00+00:00,0.41480621683554136,0.04462239293073989
26.406970588314554,1.0,0.04494591524760266,2023-01-27T00:32:08+00:00,0.0025911662002337074,0.0029649948590159026,0.44150315069692203,PT1M,2023-01-27T00:30:00+00:00,0.466999535153543,0.04099523784268284
-14.319133609561195,1.0,0.06857712234841437,2023-01-27T00:31:06+00:00,0.0024288987548774688,0.005266134361053308,0.5113948249339146,PT1M,2023-01-27T00:30:00+00:00,0.3793757740135776,0.032957245588162674
-35.2081367025045,1.0,0.07323899343248454,2023-01-27T00:30:06+00:00,0.0030143167810903473,0.005605271488916218,0.510008801697012,PT1M,2023-01-27T00:30:00+00:00,0.3713160165441791,0.036816600056317796
-31.595868480614456,1.0,2.5305319558861983e-05,2023-01-27T00:29:06+00:00,6.176675723881019e-13,6.365248980902785e-13,0.8891876854112686,PT1M,2023-01-27T00:15:00+00:00,0.1107858500142951,1.1592536233143772e-06
-29.088298485483147,1.0,8.867951366486452e-05,2023-01-27T00:28:06+00:00,1.7801206996951014e-11,1.8723969231797448e-11,0.8372586557373679,PT1M,2023-01-27T00:15:00+00:00,0.16264601968419776,6.645028244348572e-06
-24.414233297028332,1.0,0.0001989480676460056,2023-01-27T00:27:06+00:00,3.554624508345873e-10,2.1980765158973545e-10,0.8035729809718297,PT1M,2023-01-27T00:15:00+00:00,0.19619848916209792,2.9581223156169592e-05
-35.8905079727968,1.0,0.0003708401638699396,2023-01-27T00:26:07+00:00,5.9681280828592125e-09,1.5494743362447197e-09,0.7413326148477271,PT1M,2023-01-27T00:15:00+00:00,0.25817064362575187,0.00012589384504877731
-4.189414588086208,1.0,0.0005814809844870928,2023-01-27T00:25:06+00:00,6.655216691141966e-08,8.918666701705112e-09,0.5778472127238582,PT1M,2023-01-27T00:15:00+00:00,0.42106750055052683,0.000503730270294384
-5.424664235243469,1.0,0.0013321424680837381,2023-01-27T00:24:06+00:00,3.9470994286728214e-07,4.835392551819931e-08,0.6260419711713524,PT1M,2023-01-27T00:15:00+00:00,0.37151142637191337,0.0011140169247820632
-20.09162727116956,1.0,0.0027108660563839805,2023-01-27T00:23:07+00:00,7.640424917985783e-06,6.993020306506873e-07,0.5390688830024425,PT1M,2023-01-27T00:15:00+00:00,0.4523197517577238,0.005892159456501062
23.57659801839125,1.0,0.002452770768806062,2023-01-27T00:22:07+00:00,3.2902975618074376e-05,1.6848316367766351e-06,0.3656449805306002,PT1M,2023-01-27T00:15:00+00:00,0.614995712236835,0.01687194865650404
12.157949221376835,1.0,0.006362383706174526,2023-01-27T00:21:07+00:00,5.425906863768716e-05,1.0855005316701642e-05,0.42746770497466996,PT1M,2023-01-27T00:15:00+00:00,0.5485255974798886,0.017579199765312692
-7.4454093876569765,1.0,0.01692854041349324,2023-01-27T00:20:07+00:00,0.00010996795733437017,7.715188951168202e-05,0.4966752092124486,PT1M,2023-01-27T00:15:00+00:00,0.46653288948998733,0.019676241037224686
-7.277128651779947,1.0,0.026348253703165677,2023-01-27T00:19:07+00:00,0.00044940166185680167,0.0003783483073594411,0.4761173975950933,PT1M,2023-01-27T00:15:00+00:00,0.4626691163379093,0.0340374823946154
-7.325163442878761,1.0,0.06375293874535588,2023-01-27T00:18:07+00:00,0.0017870466007742973,0.004423867640238207,0.4771501425431907,PT1M,2023-01-27T00:15:00+00:00,0.40936211012380386,0.04352389434663709
-12.900289472860944,1.0,0.09298797889218406,2023-01-27T00:17:07+00:00,0.0008266595621496299,0.00770442591621896,0.5604010948417987,PT1M,2023-01-27T00:15:00+00:00,0.3140611311469127,0.02401870964073603
-41.06006766555075,1.0,0.118198176947657,2023-01-27T00:16:06+00:00,0.0008711101699314541,0.012227351691579843,0.5417310945292154,PT1M,2023-01-27T00:15:00+00:00,0.3030687513578783,0.02390351530373806
-23.365171961092663,1.0,0.13250655930250405,2023-01-27T00:15:06+00:00,0.0008936898218275582,0.016929934841016802,0.5218717271772085,PT1M,2023-01-27T00:15:00+00:00,0.30260734555861035,0.025190743298832727
-40.14527468408713,1.0,2.435196362435116e-05,2023-01-27T00:14:06+00:00,3.3628292467793397e-12,1.208213261421773e-13,0.8715890445860526,PT1M,2023-01-27T00:00:00+00:00,0.12838333389781845,3.269549021040403e-06
-35.59609129846761,1.0,6.457389545549866e-05,2023-01-27T00:13:07+00:00,1.6239168391369297e-10,2.1891567177576368e-12,0.8037337785164158,PT1M,2023-01-27T00:00:00+00:00,0.1961753962765517,2.6251146996137884e-05
-34.0564734455471,1.0,0.00010380782338766502,2023-01-27T00:12:06+00:00,5.503507059983467e-09,1.5837966396689235e-11,0.6709238908515898,PT1M,2023-01-27T00:00:00+00:00,0.328781252069119,0.000191043736558492
-24.01132367212259,1.0,8.630425486859058e-05,2023-01-27T00:11:06+00:00,2.4143816540650184e-07,3.278256821743001e-11,0.47374376697401926,PT1M,2023-01-27T00:00:00+00:00,0.5244648563248604,0.001704830975303789
-8.442115996712488,1.0,4.7723053385580025e-05,2023-01-27T00:10:07+00:00,6.11680071551088e-06,4.5256482215475585e-11,0.23318784616497676,PT1M,2023-01-27T00:00:00+00:00,0.7555021997455547,0.011256114190110885
52.455967277505195,1.0,3.096099790722756e-05,2023-01-27T00:09:06+00:00,3.301363744203618e-05,1.1075164512588949e-10,0.09857700843044777,PT1M,2023-01-27T00:00:00+00:00,0.8665238336305194,0.03483518319293194
60.09339867570885,1.0,0.00015478921665574913,2023-01-27T00:08:06+00:00,0.00022722508638568705,7.3392129207140414e-09,0.1623297166528218,PT1M,2023-01-27T00:00:00+00:00,0.7876438008332224,0.04964446087170154
70.47087056364172,1.0,0.0001848379442618252,2023-01-27T00:07:07+00:00,0.001027498746030897,1.5473891967196438e-08,0.11175296684428054,PT1M,2023-01-27T00:00:00+00:00,0.7859714016028961,0.10106327938863874
87.85202016630217,1.0,0.00013376301626768586,2023-01-27T00:06:06+00:00,0.005117678137455749,1.7092031592007234e-08,0.07219313748639347,PT1M,2023-01-27T00:00:00+00:00,0.714844078980995,0.20771132528685646
127.96526314307897,1.0,0.00014505623303855505,2023-01-27T00:05:06+00:00,0.012651945970370183,4.9777399561960754e-08,0.050636552631566065,PT1M,2023-01-27T00:00:00+00:00,0.6292520878993877,0.307314307488238
117.9767344064881,1.0,0.000686967799710099,2023-01-27T00:04:06+00:00,0.01819396383129604,1.642518808782851e-06,0.07787803015550672,PT1M,2023-01-27T00:00:00+00:00,0.609037236681384,0.29420215901329433
96.85747488332805,1.0,0.023471999180028683,2023-01-27T00:03:06+00:00,0.007949934185496653,0.0008018678270734915,0.29646606537977144,PT1M,2023-01-27T00:00:00+00:00,0.5532152446947598,0.11809488873287016
-10.826380736073641,0.96875,0.029869169220084677,2023-01-27T00:02:06+00:00,0.012283274083070617,0.0003647450552250842,0.4772942878452488,PT1M,2023-01-27T00:00:00+00:00,0.3156647517236497,0.1645237720727211
-25.509563396552185,0.96875,0.032733266318731795,2023-01-27T00:01:06+00:00,0.013523745573572625,0.0004487843815819403,0.4668364816642018,PT1M,2023-01-27T00:00:00+00:00,0.3156214515117345,0.1708362705501775
30.28798780045097,0.7307692307692308,0.04522960744577006,2023-01-27T00:00:06+00:00,0.006218939557913078,0.0012650745197143824,0.3671915340431162,PT1M,2023-01-27T00:00:00+00:00,0.45318537414254545,0.12690947029094077
